Happiness,0.8258576691150665,0.25252062,0.7300000000000001
Happiness,0.8251206159591675,0.25350085,0.7942857142857143
Happiness,0.8249440431594849,0.2545362,0.8842857142857143
Happiness,0.8251635432243347,0.25415573,1.0
Happiness,0.8256238698959351,0.25337854,1.0
Happiness,0.8249133884906769,0.25443,1.0
Happiness,0.8258708238601684,0.25379506,1.0
Happiness,0.8257359683513641,0.2542299,1.0
Happiness,0.8260682225227356,0.25523806,1.0
Happiness,0.8265386462211609,0.25404626,1.0
Happiness,0.8263476669788361,0.25375724,1.0
Happiness,0.8274207472801208,0.25268218,1.0
Happiness,0.8287543654441833,0.24859616,1.0
Happiness,0.8275363147258759,0.25011876,1.0
Happiness,0.8268694579601288,0.25126407,1.0
Happiness,0.8271402418613434,0.25168815,1.0
Happiness,0.8269995450973511,0.2520428,1.0
Happiness,0.826356565952301,0.2522148,1.0
Happiness,0.8250482439994812,0.25374037,1.0
Happiness,0.8254782557487488,0.25157768,1.0
Happiness,0.8268121004104614,0.24866712,1.0
Happiness,0.8275663077831268,0.24610099,1.0
Happiness,0.8306646943092346,0.23593608,1.0
Happiness,0.8339306473731994,0.22382784,1.0
Happiness,0.8383047401905059,0.21017852,1.0
Happiness,0.8398877263069153,0.19563739,1.0
Neutral,0.8417653799057007,0.1874888,0.8842857142857143
Neutral,0.8457070648670196,0.19896033,0.7942857142857143
Neutral,0.8502875864505768,0.20793179,0.73
Neutral,0.8533577501773835,0.215747,0.6914285714285715
Neutral,0.8559728682041168,0.2257164,0.6785714285714286
Neutral,0.8558203160762787,0.23924243,0.6914285714285714
Neutral,0.8544444739818573,0.23500438,0.73
Neutral,0.8513871669769287,0.22636056,0.7942857142857143
Neutral,0.8483849704265595,0.21707907,0.8842857142857143
Neutral,0.8479930102825165,0.20529146,1.0
Neutral,0.8471985816955566,0.19402647,1.0
Neutral,0.8451208472251892,0.18482825,1.0
Happiness,0.8415951192378998,0.18283981,0.8842857142857143
Happiness,0.8383790850639343,0.19024746,0.7942857142857143
Happiness,0.8355156481266022,0.19847393,0.73
Happiness,0.834391039609909,0.20857486,0.6914285714285715
Happiness,0.8325558066368103,0.21303229,0.6785714285714286
Happiness,0.8325528204441071,0.21100512,0.6914285714285714
Happiness,0.8319883406162262,0.20855546,0.7300000000000001
Happiness,0.8318279325962067,0.20761378,0.7942857142857143
Happiness,0.8311733305454254,0.20618875,0.8842857142857143
Happiness,0.8308766186237335,0.20595309,1.0
Happiness,0.8322213113307952,0.20235236,1.0
Happiness,0.8318536818027497,0.20254223,1.0
Happiness,0.8320744633674622,0.2013483,1.0
Happiness,0.8333722233772278,0.19897363,1.0
Happiness,0.8345802545547485,0.19687669,1.0
Happiness,0.8374628901481629,0.19129682,1.0
Happiness,0.8371845483779907,0.19311345,1.0
Happiness,0.8356460690498352,0.18991277,1.0
Happiness,0.834982967376709,0.1854281,1.0
Happiness,0.8335372865200043,0.18419835,1.0
Happiness,0.834745442867279,0.17957434,1.0
Happiness,0.8379709720611572,0.17607306,1.0
Neutral,0.8402284562587738,0.17802069,0.8842857142857143
Neutral,0.8422609210014343,0.18432243,0.7942857142857143
Neutral,0.8444719076156616,0.18969099,0.73
Neutral,0.8432889342308044,0.19449127,0.6914285714285715
Neutral,0.844219982624054,0.20640413,0.6785714285714286
Neutral,0.8460478901863098,0.21554899,0.6914285714285714
Neutral,0.8472111463546753,0.22305055,0.73
Neutral,0.8502497255802155,0.23015098,0.7942857142857143
Neutral,0.8495459854602814,0.23448531,0.8842857142857143
Neutral,0.8479637920856475,0.2423948,1.0
Neutral,0.8460907816886902,0.24537835,1.0
Neutral,0.8437793791294098,0.25035363,1.0
Neutral,0.8440681099891663,0.250978,1.0
Neutral,0.8454598486423492,0.24859348,1.0
Neutral,0.848716527223587,0.24418876,1.0
Neutral,0.850585526227951,0.24030206,1.0
Neutral,0.8526026487350464,0.23723407,1.0
Neutral,0.8543069124221802,0.23640636,1.0
Neutral,0.8545222878456116,0.23683354,1.0
Neutral,0.8546565175056458,0.2367157,1.0
